Publish_Dates,Mains,Sources,Document_Types,Web_Urls,New_Desks,Section_Names,Snippets
2016-01-30,"Paid Notice: Deaths  MURPHY, HON. FRANCIS T.",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9506E1D81F3AF933A05752C0A9609D8B63,Classified,Paid Death Notices,"MURPHY--Hon. Francis T.,died peacefully on January 27, 2016 at the age of 88 surrounded by his family. He was married to his beloved Sheila Theresa for 55 wonderful years before her death on September 28, 2014. He is survived by their five children, Timothy F. Murphy and his wife, Pamela; Eileen and her husband, Jeffrey Forsyth; Kathleen and her husband, Lance Scott; Sheila and her husband, Michael Sproule; Annemarie and her husband, Kevin Casey; and his sister Irene McInerney. He was a loving grandfather to Casey, Kaitlyn, Timothy, Matthew, Sean, Patrick, Michael, Brendan, Megan and Liam. After being honorably discharged from the U.S. Navy after World War II, he graduated from Fordham University and New York Law School. A member of the New York judiciary for 40 years, he served 15 years as a trial judge and 25 years as a Justice of the Appellate Division First Department, with the last 20 years as the Court's Presiding Justice. When he left the Court, he joined the New York law firm of Kelley, Drye and Warren as Of Counsel. Throughout his career Judge Murphy was an ardent supporter of providing full legal services and justice to the underprivileged and incarcerated. A gracious man with a generous heart and strong religious beliefs, he took counsel only from his own conscience. The loves of Tim's life were his wife, Sheila, his family, his friends and his life in the law. Friends may call on Sunday, January, 31 from 2 to 4pm and 6 to 8pm at Graham Funeral Home, 1036 Boston Post Road, Rye, NY. Mass of Christian burial will be celebrated at Our Lady of Perpetual Help, 575 Fowler Avenue, Pelham Manor, NY on Monday, February 1 at 10am. Interment at St. Raymond's Cemetery. In lieu of flowers, donations can be made in Judge Murphy's name to The Province of St. Mary (for the work of the Capuchin Franciscan Friars) at 210 West 31st Street, New York, NY 10001 or donate online at: www.capuchin.org 1/3"
2016-01-30,"Paid Notice: Deaths  EBEL, RUTH",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9A05E1D81F3AF933A05752C0A9609D8B63,Classified,Paid Death Notices,"EBEL--Ruth, 89, of Verona, NJ passed away at her home on Tuesday, January 26, 2016. Born in Newark, NJ, Ms. Ebel was the first female buyer at Bambergers and eventually a Vice President of Macy's. She was a longtime member of Temple Sholom of West Essex. Ms. Ebel is survived by her cousins Ruth and Morris Pilberg, of Los Angeles, California, their daughters Aileen Winter, Jeannette Jackson and Marilyn Mandel, her cousin Robert Gutworth, of Highland Park, New Jersey, his sons Frank and Philip, and daughter Michelle Sass, and cousins David and Hanna Mushinsky, of Tel-Aviv, Israel. Donations may be made in her name to Hadassah, Susan B. Komen, Temple Sholom of West Essex, or PBS. 1/3"
2016-01-30,"Paid Notice: Deaths  PELL, BEATRICE LYNETTE (NEE HARBER)",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9C01E1D81F3AF933A05752C0A9609D8B63,Classified,Paid Death Notices,"PELL--Beatrice Lynette (nee Harber), 95, of Somers, NY, died peacefully in her sleep on January 28, 2016. She is survived by Leonard Pell, her devoted husband of 74 years, dear sister Ruth Drucker (Bernard Gross) of Fort Lee, NJ, beloved children JoAnn Pearlman (Neil) of Somers, NY, Diane Maude Brossoie of Montross, Virginia, and Owen Pell (Pearl) of New York City, and cherished grandchildren and great-grandchildren Seth Pearlman (Jamie), Melissa Miller (Jonathan), James Brossoie, Jason Harris, Nathan Pell, Adam Pell, and Samantha Pearlman, Michelle Pearlman, Maxwell Miller, David Miller, and Alaric Puebla. Bea's energy, intelligence, humor and zest for life were apparent to all who knew her. Her family and friends will miss her deeply, and remember her with great love and affection. Services will be held at Riverside Memorial Chapel, 21 West Broad Street, Mount Vernon, NY on Sunday, January 31, 2016 at 10:00am. 1/3"
2016-01-30,"Paid Notice: Deaths  SMITH, JERI BINDER",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9E03E1D81F3AF933A05752C0A9609D8B63,Classified,Paid Death Notices,"SMITH--Jeri Binder, of New York City, mother and actress, dies at 91 peacefully at home, surrounded by love. She was an extraordinary woman and will be deeply missed! Jeri had a long career in show business, culminating at age 89 with her unforgettable Esurance commercial. Jeri was a devoted mother to her three daughters, Marla, Andrea, and Pamela and to their husbands. She is also survived by five loving grandchildren, her sister and her three nieces. Following a private graveside service, the family will observe Shiva on Sunday, January 31 at Jeri's apartment in New York City from 5-8pm and on Monday, February 1 at the home of Pamela Fisher in Mahwah, NJ from 4-8pm. 1/3"
2016-01-30,"Paid Notice: Memorials  DEUTSCH, DAVID",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9B05E0D81F3AF933A05752C0A9609D8B63,Classified,Paid Death Notices,"DEUTSCH--David. Happy Birthday David. Beloved husband, father, brother, uncle and papa. We love you so much and miss you every second of every day. 1/3"
2016-01-30,"Paid Notice: Deaths  SMITH, JERI",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9F02E1D81F3AF933A05752C0A9609D8B63,Classified,Paid Death Notices,"SMITH--Jeri. Congregation Shaaray Tefila records with deep sorrow the death of our longtime cherished member. Heartfelt condolences are extended to her daughters, Marla, Andrea and Pamela. May God comfort their loved ones and may Jeri's memory be for blessing. Rabbi Deborah A. Hirsch Michael Starr, President 1/3"
2016-01-30,The Best Sellers: Filed Under Sports,The New York Times,article,http://www.nytimes.com/2016/01/30/sports/the-best-sellers-filed-under-sports.html,Sports,Sports,"The best-selling sports books in December 2015, according to the New York Times best-seller list."
2016-01-30,Knicks Look Spry as They End 4-Game Slide With a Win Over the Suns,The New York Times,article,http://www.nytimes.com/2016/01/30/sports/basketball/new-york-knicks-beat-phoenix-suns.html,Sports,Sports,"The Knicks’ victory over the Phoenix Suns was just the sort of carefree, feel-good game they needed before they face a stern test at home Sunday night against the Golden State Warriors."
2016-01-30,Ammon Bundy Tells Oregon Court He Wants to ‘Preserve Freedom’,The New York Times,article,http://www.nytimes.com/2016/01/30/us/ammon-bundy-tells-oregon-court-he-wants-to-preserve-freedom.html,National,U.S.,"The leader of the occupation of a wildlife refuge, the first of 10 defendants to appear before a judge in Oregon, was ordered to remain in custody."
2016-01-30,New York City Rejects Federal Findings That Many Elementary Schools Defy Disabilities Law,The New York Times,article,http://www.nytimes.com/2016/01/30/nyregion/new-york-city-rejects-federal-findings-that-many-elementary-schools-defy-disabilities-law.html,Metro,N.Y. / Region,The de Blasio administration took issue with a report saying that the majority of city elementary schools are not fully accessible to disabled people.
2016-01-30,The War for the West Rages On,The New York Times,article,http://www.nytimes.com/2016/01/30/opinion/the-war-for-the-west-rages-on.html,OpEd,Opinion,The difference between the Bundys and the many other ranchers who rage over federal control of land is that they believe God is on their side.
2016-01-30,Cuomo’s Plan for Financing Affordable Housing Worries City Officials,The New York Times,article,http://www.nytimes.com/2016/01/30/nyregion/cuomos-plan-for-financing-affordable-housing-worries-city-officials.html,Metro,N.Y. / Region,"The governor’s proposal to give New York State more control over funding affordable housing projects, city officials said, would create delays and red tape."
2016-01-30,An Iowa To-Do List,The New York Times,article,http://www.nytimes.com/2016/01/30/opinion/an-iowa-to-do-list.html,OpEd,Opinion,Republicans have a choice of so many good targets to send packing.
2016-01-30,Cavaliers Give New Coach What He Wants: More Offense,The New York Times,article,http://www.nytimes.com/2016/01/30/sports/basketball/nba-roundup.html,Sports,Sports,"Kevin Love scored 29 points as Cleveland rolled to another high-scoring win, 114-106, over the Detroit Pistons."
2016-01-30,David Bowie’s Will Splits Estate Said to Be Worth $100 Million,The New York Times,article,http://www.nytimes.com/2016/01/30/nyregion/david-bowies-will-splits-estate-said-to-be-worth-100-million.html,Metro,N.Y. / Region,"Mr. Bowie left his SoHo apartment in Manhattan to his widow, Iman Abdulmajid Jones, and divided the bulk of his estate among her and his two children."
2016-01-30,Missing and Presumed Held by China,The New York Times,article,http://www.nytimes.com/2016/01/30/opinion/missing-and-presumed-held-by-china.html,Editorial,Opinion,It’s alarming that the Chinese government would ignore international borders to pursue its perceived enemies.
2016-01-30,New York Council Resists Renaming Effort to Honor Evacuation Day,The New York Times,article,http://www.nytimes.com/2016/01/30/nyregion/new-york-council-resists-renaming-effort-to-honor-evacuation-day.html,Metro,N.Y. / Region,"In opposing the renaming of a plaza in Lower Manhattan, lawyers pointed to rules that restrict such commemorations to individuals, organizations and cultural works."
2016-01-30,British Woman Is Convicted of Joining ISIS,The New York Times,article,http://www.nytimes.com/2016/01/30/world/europe/british-woman-is-convicted-of-joining-isis.html,Foreign,World,"The authorities said Tareena Shakil, who went with her young son to Syria to become a “jihadi bride” but returned to Britain, was the first British woman convicted of joining the militants."
2016-01-30,"For No. 2 Tar Heels, Early Favorites To Win Title, the Hard Part Starts Now ",The New York Times,article,http://www.nytimes.com/2016/01/30/sports/ncaabasketball/for-no-2-tar-heels-early-favorites-to-win-title-the-hard-part-starts-now.html,Sports,Sports,"The Tar Heels are off to their best league start in 15 years, hardly a surprise for a team that was ranked No. 1 nationally in the preseason and picked to win the league title."
2016-01-30,"Yvonne Chouteau, Native American Ballerina, Dies at 86",The New York Times,article,http://www.nytimes.com/2016/01/30/arts/dance/yvonne-chouteau-native-american-ballerina-dies-at-86.html,Culture,Arts,"Ms. Chouteau, a former principal dancer of the Ballet Russe de Monte Carlo, was one of five celebrated Native American dancers from Oklahoma."
2016-01-30,"Trump’s Sons Are Still Stumping for Dad, Far Off the Trail",The New York Times,article,http://www.nytimes.com/2016/01/30/us/politics/eric-donald-trump-iowa.html,National,U.S.,"Hunting pheasant in Iowa, Eric and Don Trump try to show there&#8217;s an authentic middle-American relatability beneath the father&#8217;s plutocratic exterior."
2016-01-30,Puerto Rico Proposes Plan to Delay Its Debt Payments to Free Up Cash,The New York Times,article,http://www.nytimes.com/2016/01/30/business/dealbook-puerto-rico-proposes-plan-to-delay-its-debt-payments-to-free-up-cash.html,Business,Business Day,The terms of the proposal call for the island&#8217;s creditors to exchange the debt they now hold for two new classes of bonds that would delay payments of principal and interest.
2016-01-30,Chargers Will Play at Least One More Season in San Diego,The New York Times,article,http://www.nytimes.com/2016/01/30/sports/football/chargers-will-play-at-least-one-more-season-in-san-diego.html,Sports,Sports,"The team will continue to negotiate with local officials on a new facility to replace aging Qualcomm Stadium, but the door remained open for a move to Los Angeles to share a stadium with the Rams."
